"","Order.number.of.item","Label","PennElementType","PennElementName","Parameter","Value","EventTime","trial_id","group","Comments","random_id"
"14005",93,"interpretation-B-trials","Scale","interpretation","80%","unchecked","1746131742382","e_y5","c","Status","7"
"14006",93,"interpretation-B-trials","Scale","interpretation","70%","unchecked","1746131742382","e_y5","c","Status","7"
"14007",93,"interpretation-B-trials","Scale","interpretation","60%","unchecked","1746131742382","e_y5","c","Status","7"
"14008",93,"interpretation-B-trials","Scale","interpretation","50%","checked","1746131742382","e_y5","c","Status","7"
"14009",93,"interpretation-B-trials","Scale","interpretation","40%","unchecked","1746131742382","e_y5","c","Status","7"
"14010",93,"interpretation-B-trials","Scale","interpretation","30%","unchecked","1746131742382","e_y5","c","Status","7"
"14011",93,"interpretation-B-trials","Scale","interpretation","20%","unchecked","1746131742382","e_y5","c","Status","7"
"14012",93,"interpretation-B-trials","Scale","interpretation","10%","unchecked","1746131742382","e_y5","c","Status","7"
"14013",94,"break-3","PennController","19","_Trial_","Start","1746131742386","NULL","","","7"
"14014",94,"break-3","PennController","19","_Trial_","End","1746131752909","NULL","","","7"
"14015",95,"demographics","PennController","20","_Trial_","Start","1746131752912","NULL","","","7"
"14016",95,"demographics","Html","demographics_survey","social_eng","90to100","1746131899193","radio button","","","7"
"14017",95,"demographics","Html","demographics_survey","work_eng","90to100","1746131899193","radio button","","","7"
"14018",95,"demographics","Html","demographics_survey","home_eng","90to100","1746131899193","radio button","","","7"
"14019",95,"demographics","Html","demographics_survey","learn_eng","Less than 5","1746131899193","radio button","","","7"
"14020",95,"demographics","Html","demographics_survey","first_eng","Yes","1746131899193","radio button","","","7"
"14021",95,"demographics","Html","demographics_survey","native_eng","Yes","1746131899193","radio button","","","7"
"14022",95,"demographics","Html","demographics_survey","Y","4","1746131899193","radio button","","","7"
"14023",95,"demographics","Html","demographics_survey","X","5","1746131899193","radio button","","","7"
"14024",95,"demographics","Html","demographics_survey","in_us","Yes","1746131899193","radio button","","","7"
"14025",95,"demographics","Html","demographics_survey","gender","Female","1746131899193","radio button","","","7"
"14026",95,"demographics","Html","demographics_survey","speak","29","1746131899193","text input","","","7"
"14027",95,"demographics","Html","demographics_survey","first_lang","","1746131899193","text input","","","7"
"14028",95,"demographics","Html","demographics_survey","us_state","Ca","1746131899193","text input","","","7"
"14029",95,"demographics","Html","demographics_survey","years_us","20","1746131899193","text input","","","7"
"14030",95,"demographics","Html","demographics_survey","gender","34","1746131899193","text input","","","7"
"14031",95,"demographics","PennController","20","_Trial_","End","1746131899197","NULL","","","7"
"14032",1,"consent","PennController","0","_Trial_","Start","1746130529213","NULL","","","14"
"14033",1,"consent","Html","consent_form","prolific_id","67dea0a9723c135ffffe14f0","1746130892990","text input","","","14"
"14034",1,"consent","Html","consent_form","consent","checked","1746130892990","checkbox","","","14"
"14035",1,"consent","PennController","0","_Trial_","End","1746130892990","NULL","","","14"
"14036",2,"instruction-start","PennController","1","_Trial_","Start","1746130892993","NULL","","","14"
"14037",2,"instruction-start","PennController","1","_Trial_","End","1746130930415","NULL","","","14"
"14038",3,"instruction-gumball","PennController","2","_Trial_","Start","1746130930416","NULL","","","14"
"14039",3,"instruction-gumball","PennController","2","_Trial_","End","1746131055260","NULL","","","14"
"14040",4,"instruction-A-1","PennController","3","_Trial_","Start","1746131055261","NULL","","","14"
"14041",4,"instruction-A-1","PennController","3","_Trial_","End","1746131103239","NULL","","","14"
"14042",5,"check-A-1","PennController","4","_Trial_","Start","1746131103240","NULL","","","14"
"14043",5,"check-A-1","Button","go-back","Click",NA,"Never","NULL","","","14"
"14044",5,"check-A-1","PennController","4","_Trial_","End","1746131151418","NULL","","","14"
"14045",4,"instruction-A-1","PennController","3","_Trial_","Start","1746131151420","NULL","","","14"
"14046",4,"instruction-A-1","PennController","3","_Trial_","End","1746131168426","NULL","","","14"
"14047",5,"check-A-1","PennController","4","_Trial_","Start","1746131168427","NULL","","","14"
"14048",5,"check-A-1","Button","go-back","Click",NA,"Never","NULL","","","14"
"14049",5,"check-A-1","Button","proceed","Click","Click","1746131172672","NULL","","","14"
"14050",5,"check-A-1","PennController","4","_Trial_","End","1746131172673","NULL","","","14"
"14051",6,"instruction-slider-1","PennController","5","_Trial_","Start","1746131172674","NULL","","","14"
"14052",6,"instruction-slider-1","PennController","5","_Trial_","End","1746131265683","NULL","","","14"
"14053",7,"check-slider-1","PennController","6","_Trial_","Start","1746131265685","NULL","","","14"
"14054",7,"check-slider-1","Button","proceed","Click","Click","1746131271307","NULL","","","14"
"14055",7,"check-slider-1","PennController","6","_Trial_","End","1746131271310","NULL","","","14"
"14056",8,"practice-gumball-start","PennController","7","_Trial_","Start","1746131271312","NULL","","","14"
"14057",8,"practice-gumball-start","PennController","7","_Trial_","End","1746131276150","NULL","","","14"
"14058",9,"practice-gumball","PennController","22","_Trial_","Start","1746131276152","g_p1","e","NULL","14"
"14059",9,"practice-gumball","Scale","slider-1","Default","0","1746131276157","g_p1","e","slider","14"
"14060",9,"practice-gumball","Scale","slider-2","Default","0","1746131276158","g_p1","e","slider","14"
"14061",9,"practice-gumball","Scale","slider-3","Choice","77","1746131308599","g_p1","e","1755","14"
"14062",9,"practice-gumball","PennController","22","_Trial_","End","1746131309236","g_p1","e","NULL","14"
"14063",10,"practice-gumball","PennController","23","_Trial_","Start","1746131309237","g_p9","e","NULL","14"
"14064",10,"practice-gumball","Scale","slider-1","Choice","83","1746131319033","g_p9","e","678","14"
"14065",10,"practice-gumball","Scale","slider-2","Choice","55","1746131323854","g_p9","e","3931","14"
"14066",10,"practice-gumball","Scale","slider-3","Default","0","1746131309241","g_p9","e","slider","14"
"14067",10,"practice-gumball","PennController","23","_Trial_","End","1746131326575","g_p9","e","NULL","14"
"14068",11,"practice-gumball","PennController","24","_Trial_","Start","1746131326576","g_p9","e","NULL","14"
"14069",11,"practice-gumball","Selector","selection","Selection","correct","1746131329495","g_p9","e","incorrect;correct","14"
"14070",11,"practice-gumball","PennController","24","_Trial_","End","1746131330223","g_p9","e","NULL","14"
"14071",12,"practice-gumball-end","PennController","8","_Trial_","Start","1746131330223","NULL","","","14"
"14072",12,"practice-gumball-end","PennController","8","_Trial_","End","1746131332356","NULL","","","14"
"14073",13,"trials-gumball","PennController","25","_Trial_","Start","1746131332357","g_p2","e","NULL","14"
"14074",13,"trials-gumball","Scale","slider-1","Default","0","1746131332361","g_p2","e","slider","14"
"14075",13,"trials-gumball","Scale","slider-2","Choice","36","1746131340881","g_p2","e","1951","14"
"14076",13,"trials-gumball","Scale","slider-3","Choice","77","1746131342652","g_p2","e","1123","14"
"14077",13,"trials-gumball","PennController","25","_Trial_","End","1746131574902","g_p2","e","NULL","14"
"14078",14,"trials-gumball","PennController","26","_Trial_","Start","1746131574904","g_p8","e","NULL","14"
"14079",14,"trials-gumball","Scale","slider-1","Choice","83","1746131602307","g_p8","e","1179","14"
"14080",14,"trials-gumball","Scale","slider-2","Choice","45","1746131603817","g_p8","e","561","14"
"14081",14,"trials-gumball","Scale","slider-3","Default","0","1746131574908","g_p8","e","slider","14"
"14082",14,"trials-gumball","PennController","26","_Trial_","End","1746131605159","g_p8","e","NULL","14"
"14083",15,"trials-gumball","PennController","27","_Trial_","Start","1746131605160","g_p3","e","NULL","14"
"14084",15,"trials-gumball","Scale","slider-1","Default","0","1746131605163","g_p3","e","slider","14"
"14085",15,"trials-gumball","Scale","slider-2","Choice","29","1746131613512","g_p3","e","474","14"
"14086",15,"trials-gumball","Scale","slider-3","Choice","61","1746131616505","g_p3","e","518","14"
"14087",15,"trials-gumball","PennController","27","_Trial_","End","1746131617473","g_p3","e","NULL","14"
"14088",16,"trials-gumball","PennController","28","_Trial_","Start","1746131617474","g_p9","e","NULL","14"
"14089",16,"trials-gumball","Scale","slider-1","Choice","80","1746131629854","g_p9","e","22","14"
"14090",16,"trials-gumball","Scale","slider-2","Choice","61","1746131630933","g_p9","e","96","14"
"14091",16,"trials-gumball","Scale","slider-3","Default","0","1746131617478","g_p9","e","slider","14"
"14092",16,"trials-gumball","PennController","28","_Trial_","End","1746131632951","g_p9","e","NULL","14"
"14093",17,"trials-gumball","PennController","29","_Trial_","Start","1746131632953","g_p5","e","NULL","14"
"14094",17,"trials-gumball","Scale","slider-1","Choice","51","1746131638844","g_p5","e","584","14"
"14095",17,"trials-gumball","Scale","slider-2","Choice","52","1746131641529","g_p5","e","1352","14"
"14096",17,"trials-gumball","Scale","slider-3","Default","0","1746131632956","g_p5","e","slider","14"
"14097",17,"trials-gumball","PennController","29","_Trial_","End","1746131642465","g_p5","e","NULL","14"
"14098",18,"trials-gumball","PennController","30","_Trial_","Start","1746131642466","g_p6","e","NULL","14"
"14099",18,"trials-gumball","Scale","slider-1","Choice","62","1746131649901","g_p6","e","496","14"
"14100",18,"trials-gumball","Scale","slider-2","Choice","53","1746131651254","g_p6","e","266","14"
"14101",18,"trials-gumball","Scale","slider-3","Default","0","1746131642468","g_p6","e","slider","14"
"14102",18,"trials-gumball","PennController","30","_Trial_","End","1746131651839","g_p6","e","NULL","14"
"14103",19,"trials-gumball","PennController","31","_Trial_","Start","1746131651841","g_p4","e","NULL","14"
"14104",19,"trials-gumball","Scale","slider-1","Choice","0","1746131656069","g_p4","e","167","14"
"14105",19,"trials-gumball","Scale","slider-2","Choice","32","1746131658759","g_p4","e","1558","14"
"14106",19,"trials-gumball","Scale","slider-3","Default","0","1746131651844","g_p4","e","slider","14"
"14107",19,"trials-gumball","PennController","31","_Trial_","End","1746131659689","g_p4","e","NULL","14"
"14108",20,"trials-gumball","PennController","32","_Trial_","Start","1746131659690","g_p4","e","NULL","14"
"14109",20,"trials-gumball","Selector","selection","Selection","correct","1746131661934","g_p4","e","incorrect;correct","14"
"14110",20,"trials-gumball","PennController","32","_Trial_","End","1746131662538","g_p4","e","NULL","14"
"14111",21,"trials-gumball","PennController","33","_Trial_","Start","1746131662539","g_p7","e","NULL","14"
"14112",21,"trials-gumball","Scale","slider-1","Choice","65","1746131666635","g_p7","e","69","14"
"14113",21,"trials-gumball","Scale","slider-2","Choice","45","1746131668146","g_p7","e","267","14"
"14114",21,"trials-gumball","Scale","slider-3","Default","0","1746131662543","g_p7","e","slider","14"
"14115",21,"trials-gumball","PennController","33","_Trial_","End","1746131668933","g_p7","e","NULL","14"
"14116",22,"trials-gumball","PennController","34","_Trial_","Start","1746131668934","g_p7","e","NULL","14"
"14117",22,"trials-gumball","Selector","selection","Selection","correct","1746131671492","g_p7","e","incorrect;correct","14"
"14118",22,"trials-gumball","PennController","34","_Trial_","End","1746131672191","g_p7","e","NULL","14"
"14119",23,"trials-gumball","PennController","35","_Trial_","Start","1746131672192","g_p1","e","NULL","14"
"14120",23,"trials-gumball","Scale","slider-1","Default","0","1746131672195","g_p1","e","slider","14"
"14121",23,"trials-gumball","Scale","slider-2","Choice","20","1746131675055","g_p1","e","70","14"
"14122",23,"trials-gumball","Scale","slider-3","Default","0","1746131672195","g_p1","e","slider","14"
"14123",23,"trials-gumball","PennController","35","_Trial_","End","1746131676460","g_p1","e","NULL","14"
"14124",24,"trials-gumball","PennController","36","_Trial_","Start","1746131676461","g_p9","e","NULL","14"
"14125",24,"trials-gumball","Scale","slider-1","Choice","86","1746131685647","g_p9","e","75","14"
"14126",24,"trials-gumball","Scale","slider-2","Choice","54","1746131682981","g_p9","e","86","14"
"14127",24,"trials-gumball","Scale","slider-3","Default","0","1746131676464","g_p9","e","slider","14"
"14128",24,"trials-gumball","PennController","36","_Trial_","End","1746131687324","g_p9","e","NULL","14"
"14129",25,"trials-gumball","PennController","37","_Trial_","Start","1746131687325","g_p3","e","NULL","14"
"14130",25,"trials-gumball","Scale","slider-1","Choice","37","1746131689837","g_p3","e","110","14"
"14131",25,"trials-gumball","Scale","slider-2","Choice","17","1746131690693","g_p3","e","61","14"
"14132",25,"trials-gumball","Scale","slider-3","Default","0","1746131687328","g_p3","e","slider","14"
"14133",25,"trials-gumball","PennController","37","_Trial_","End","1746131691767","g_p3","e","NULL","14"
"14134",26,"trials-gumball","PennController","38","_Trial_","Start","1746131691768","g_p3","e","NULL","14"
"14135",26,"trials-gumball","Selector","selection","Selection","correct","1746131693071","g_p3","e","correct;incorrect","14"
"14136",26,"trials-gumball","PennController","38","_Trial_","End","1746131693705","g_p3","e","NULL","14"
"14137",27,"trials-gumball","PennController","39","_Trial_","Start","1746131693706","g_p1","e","NULL","14"
"14138",27,"trials-gumball","Scale","slider-1","Default","0","1746131693709","g_p1","e","slider","14"
"14139",27,"trials-gumball","Scale","slider-2","Choice","24","1746131763166","g_p1","e","29","14"
"14140",27,"trials-gumball","Scale","slider-3","Choice","63","1746131764671","g_p1","e","369","14"
"14141",27,"trials-gumball","PennController","39","_Trial_","End","1746131766738","g_p1","e","NULL","14"
"14142",28,"trials-gumball","PennController","40","_Trial_","Start","1746131766739","g_p1","e","NULL","14"
"14143",28,"trials-gumball","Selector","selection","Selection","correct","1746131767761","g_p1","e","incorrect;correct","14"
"14144",28,"trials-gumball","PennController","40","_Trial_","End","1746131768529","g_p1","e","NULL","14"
"14145",29,"trials-gumball","PennController","41","_Trial_","Start","1746131768530","g_p4","e","NULL","14"
"14146",29,"trials-gumball","Scale","slider-1","Choice","23","1746131789166","g_p4","e","86","14"
"14147",29,"trials-gumball","Scale","slider-2","Choice","37","1746131792943","g_p4","e","94","14"
"14148",29,"trials-gumball","Scale","slider-3","Choice","64","1746131794689","g_p4","e","50","14"
"14149",29,"trials-gumball","PennController","41","_Trial_","End","1746131795362","g_p4","e","NULL","14"
"14150",30,"trials-gumball","PennController","42","_Trial_","Start","1746131795363","g_p7","e","NULL","14"
"14151",30,"trials-gumball","Scale","slider-1","Choice","78","1746131871670","g_p7","e","648","14"
"14152",30,"trials-gumball","Scale","slider-2","Choice","52","1746131872825","g_p7","e","187","14"
"14153",30,"trials-gumball","Scale","slider-3","Default","0","1746131795366","g_p7","e","slider","14"
"14154",30,"trials-gumball","PennController","42","_Trial_","End","1746131873727","g_p7","e","NULL","14"
"14155",31,"trials-gumball","PennController","43","_Trial_","Start","1746131873728","g_p7","e","NULL","14"
"14156",31,"trials-gumball","Selector","selection","Selection","correct","1746131876119","g_p7","e","incorrect;correct","14"
"14157",31,"trials-gumball","PennController","43","_Trial_","End","1746131877001","g_p7","e","NULL","14"
"14158",32,"trials-gumball","PennController","44","_Trial_","Start","1746131877002","g_p5","e","NULL","14"
"14159",32,"trials-gumball","Scale","slider-1","Choice","53","1746131879873","g_p5","e","73","14"
"14160",32,"trials-gumball","Scale","slider-2","Choice","51","1746131881000","g_p5","e","120","14"
"14161",32,"trials-gumball","Scale","slider-3","Default","0","1746131877005","g_p5","e","slider","14"
"14162",32,"trials-gumball","PennController","44","_Trial_","End","1746131883861","g_p5","e","NULL","14"
"14163",33,"trials-gumball","PennController","45","_Trial_","Start","1746131883862","g_p6","e","NULL","14"
"14164",33,"trials-gumball","Scale","slider-1","Choice","61","1746131887587","g_p6","e","390","14"
"14165",33,"trials-gumball","Scale","slider-2","Choice","43","1746131889035","g_p6","e","256","14"
"14166",33,"trials-gumball","Scale","slider-3","Default","0","1746131883866","g_p6","e","slider","14"
"14167",33,"trials-gumball","PennController","45","_Trial_","End","1746131889960","g_p6","e","NULL","14"
"14168",34,"trials-gumball","PennController","46","_Trial_","Start","1746131889961","g_p6","e","NULL","14"
"14169",34,"trials-gumball","Selector","selection","Selection","correct","1746131891411","g_p6","e","incorrect;correct","14"
"14170",34,"trials-gumball","PennController","46","_Trial_","End","1746131892177","g_p6","e","NULL","14"
"14171",35,"trials-gumball","PennController","47","_Trial_","Start","1746131892178","g_p2","e","NULL","14"
"14172",35,"trials-gumball","Scale","slider-1","Default","0","1746131892180","g_p2","e","slider","14"
"14173",35,"trials-gumball","Scale","slider-2","Choice","35","1746131895334","g_p2","e","91","14"
"14174",35,"trials-gumball","Scale","slider-3","Choice","69","1746131896494","g_p2","e","77","14"
"14175",35,"trials-gumball","PennController","47","_Trial_","End","1746131897573","g_p2","e","NULL","14"
"14176",36,"trials-gumball","PennController","48","_Trial_","Start","1746131897575","g_p8","e","NULL","14"
"14177",36,"trials-gumball","Scale","slider-1","Choice","79","1746131902133","g_p8","e","71","14"
"14178",36,"trials-gumball","Scale","slider-2","Choice","51","1746131903033","g_p8","e","70","14"
"14179",36,"trials-gumball","Scale","slider-3","Default","0","1746131897577","g_p8","e","slider","14"
"14180",36,"trials-gumball","PennController","48","_Trial_","End","1746131905524","g_p8","e","NULL","14"
"14181",37,"break-1","PennController","9","_Trial_","Start","1746131905524","NULL","","","14"
"14182",37,"break-1","PennController","9","_Trial_","End","1746131922159","NULL","","","14"
"14183",38,"instruction-unk-election","PennController","10","_Trial_","Start","1746131922160","NULL","","","14"
"14184",38,"instruction-unk-election","PennController","10","_Trial_","End","1746131998987","NULL","","","14"
"14185",39,"check-election-2","PennController","11","_Trial_","Start","1746131998987","NULL","","","14"
"14186",39,"check-election-2","Button","go-back","Click",NA,"Never","NULL","","","14"
"14187",39,"check-election-2","PennController","11","_Trial_","End","1746132004511","NULL","","","14"
"14188",38,"instruction-unk-election","PennController","10","_Trial_","Start","1746132004512","NULL","","","14"
"14189",38,"instruction-unk-election","PennController","10","_Trial_","End","1746132053902","NULL","","","14"
"14190",39,"check-election-2","PennController","11","_Trial_","Start","1746132053903","NULL","","","14"
"14191",39,"check-election-2","Button","go-back","Click",NA,"Never","NULL","","","14"
"14192",39,"check-election-2","PennController","11","_Trial_","End","1746132071438","NULL","","","14"
"14193",38,"instruction-unk-election","PennController","10","_Trial_","Start","1746132071439","NULL","","","14"
"14194",38,"instruction-unk-election","PennController","10","_Trial_","End","1746132079747","NULL","","","14"
"14195",39,"check-election-2","PennController","11","_Trial_","Start","1746132079748","NULL","","","14"
"14196",39,"check-election-2","Button","go-back","Click",NA,"Never","NULL","","","14"
"14197",39,"check-election-2","Button","proceed","Click","Click","1746132080732","NULL","","","14"
"14198",39,"check-election-2","PennController","11","_Trial_","End","1746132080733","NULL","","","14"
"14199",40,"instruction-A-2","PennController","12","_Trial_","Start","1746132080734","NULL","","","14"
"14200",40,"instruction-A-2","PennController","12","_Trial_","End","1746132088594","NULL","","","14"
"14201",41,"check-A-2","PennController","13","_Trial_","Start","1746132088595","NULL","","","14"
"14202",41,"check-A-2","Button","go-back","Click",NA,"Never","NULL","","","14"
"14203",41,"check-A-2","Button","proceed","Click","Click","1746132095739","NULL","","","14"
"14204",41,"check-A-2","PennController","13","_Trial_","End","1746132095741","NULL","","","14"
"14205",42,"instruction-slider-2","PennController","14","_Trial_","Start","1746132095742","NULL","","","14"
"14206",42,"instruction-slider-2","PennController","14","_Trial_","End","1746132138936","NULL","","","14"
"14207",43,"check-slider-2","PennController","15","_Trial_","Start","1746132138937","NULL","","","14"
"14208",43,"check-slider-2","Button","proceed","Click","Click","1746132143126","NULL","","","14"
"14209",43,"check-slider-2","PennController","15","_Trial_","End","1746132143127","NULL","","","14"
"14210",44,"practice-election-start","PennController","16","_Trial_","Start","1746132143128","NULL","","","14"
"14211",44,"practice-election-start","PennController","16","_Trial_","End","1746132144380","NULL","","","14"
"14212",45,"practice-election","PennController","49","_Trial_","Start","1746132144381","e_x1","e","NULL","14"
"14213",45,"practice-election","Scale","slider-1","Default","0","1746132144386","e_x1","e","slider","14"
"14214",45,"practice-election","Scale","slider-2","Default","0","1746132144386","e_x1","e","slider","14"
"14215",45,"practice-election","Scale","slider-3","Choice","74","1746132153016","e_x1","e","2189","14"
"14216",45,"practice-election","PennController","49","_Trial_","End","1746132154463","e_x1","e","NULL","14"
"14217",46,"practice-election","PennController","50","_Trial_","Start","1746132154465","e_x9","e","NULL","14"
"14218",46,"practice-election","Scale","slider-1","Choice","87","1746132157818","e_x9","e","595","14"
"14219",46,"practice-election","Scale","slider-2","Choice","65","1746132160239","e_x9","e","1399","14"
"14220",46,"practice-election","Scale","slider-3","Default","0","1746132154468","e_x9","e","slider","14"
"14221",46,"practice-election","PennController","50","_Trial_","End","1746132161067","e_x9","e","NULL","14"
"14222",47,"practice-election","PennController","51","_Trial_","Start","1746132161068","e_x9","e","NULL","14"
"14223",47,"practice-election","Selector","selection","Selection","correct","1746132162421","e_x9","e","correct;incorrect","14"
"14224",47,"practice-election","PennController","51","_Trial_","End","1746132162903","e_x9","e","NULL","14"
"14225",48,"practice-election-end","PennController","17","_Trial_","Start","1746132162904","NULL","","","14"
"14226",48,"practice-election-end","PennController","17","_Trial_","End","1746132209543","NULL","","","14"
"14227",49,"trials-unk-election","PennController","52","_Trial_","Start","1746132209545","e_x9","e","NULL","14"
"14228",49,"trials-unk-election","Scale","slider-1","Choice","84","1746132215778","e_x9","e","1330","14"
"14229",49,"trials-unk-election","Scale","slider-2","Choice","59","1746132216964","e_x9","e","218","14"
"14230",49,"trials-unk-election","Scale","slider-3","Default","0","1746132209554","e_x9","e","slider","14"
"14231",49,"trials-unk-election","PennController","52","_Trial_","End","1746132217962","e_x9","e","NULL","14"
"14232",50,"trials-unk-election","PennController","53","_Trial_","Start","1746132217965","e_x4","e","NULL","14"
"14233",50,"trials-unk-election","Scale","slider-1","Default","0","1746132217973","e_x4","e","slider","14"
"14234",50,"trials-unk-election","Scale","slider-2","Choice","30","1746132224774","e_x4","e","171","14"
"14235",50,"trials-unk-election","Scale","slider-3","Choice","64","1746132223699","e_x4","e","78","14"
"14236",50,"trials-unk-election","PennController","53","_Trial_","End","1746132226224","e_x4","e","NULL","14"
"14237",51,"trials-unk-election","PennController","54","_Trial_","Start","1746132226226","e_x6","e","NULL","14"
"14238",51,"trials-unk-election","Scale","slider-1","Choice","63","1746132231413","e_x6","e","69","14"
"14239",51,"trials-unk-election","Scale","slider-2","Choice","43","1746132232490","e_x6","e","107","14"
"14240",51,"trials-unk-election","Scale","slider-3","Choice","13","1746132233682","e_x6","e","99","14"
"14241",51,"trials-unk-election","PennController","54","_Trial_","End","1746132234341","e_x6","e","NULL","14"
"14242",52,"trials-unk-election","PennController","55","_Trial_","Start","1746132234343","e_x3","e","NULL","14"
"14243",52,"trials-unk-election","Scale","slider-1","Default","0","1746132234349","e_x3","e","slider","14"
"14244",52,"trials-unk-election","Scale","slider-2","Choice","22","1746132239380","e_x3","e","102","14"
"14245",52,"trials-unk-election","Scale","slider-3","Choice","71","1746132241253","e_x3","e","384","14"
"14246",52,"trials-unk-election","PennController","55","_Trial_","End","1746132242106","e_x3","e","NULL","14"
"14247",53,"trials-unk-election","PennController","56","_Trial_","Start","1746132242108","e_x3","e","NULL","14"
"14248",53,"trials-unk-election","Selector","selection","Selection","correct","1746132244496","e_x3","e","incorrect;correct","14"
"14249",53,"trials-unk-election","PennController","56","_Trial_","End","1746132245056","e_x3","e","NULL","14"
"14250",54,"trials-unk-election","PennController","57","_Trial_","Start","1746132245058","e_x1","e","NULL","14"
"14251",54,"trials-unk-election","Scale","slider-1","Default","0","1746132245063","e_x1","e","slider","14"
"14252",54,"trials-unk-election","Scale","slider-2","Choice","22","1746132250774","e_x1","e","124","14"
"14253",54,"trials-unk-election","Scale","slider-3","Choice","67","1746132251795","e_x1","e","80","14"
"14254",54,"trials-unk-election","PennController","57","_Trial_","End","1746132253240","e_x1","e","NULL","14"
"14255",55,"trials-unk-election","PennController","58","_Trial_","Start","1746132253242","e_x8","e","NULL","14"
"14256",55,"trials-unk-election","Scale","slider-1","Choice","80","1746132255889","e_x8","e","61","14"
"14257",55,"trials-unk-election","Scale","slider-2","Choice","56","1746132256750","e_x8","e","77","14"
"14258",55,"trials-unk-election","Scale","slider-3","Default","0","1746132253249","e_x8","e","slider","14"
"14259",55,"trials-unk-election","PennController","58","_Trial_","End","1746132257612","e_x8","e","NULL","14"
"14260",56,"trials-unk-election","PennController","59","_Trial_","Start","1746132257614","e_x2","e","NULL","14"
"14261",56,"trials-unk-election","Scale","slider-1","Default","0","1746132257621","e_x2","e","slider","14"
"14262",56,"trials-unk-election","Scale","slider-2","Choice","23","1746132259976","e_x2","e","76","14"
"14263",56,"trials-unk-election","Scale","slider-3","Choice","62","1746132260839","e_x2","e","85","14"
"14264",56,"trials-unk-election","PennController","59","_Trial_","End","1746132261653","e_x2","e","NULL","14"
"14265",57,"trials-unk-election","PennController","60","_Trial_","Start","1746132261654","e_x5","e","NULL","14"
"14266",57,"trials-unk-election","Scale","slider-1","Choice","47","1746132264144","e_x5","e","107","14"
"14267",57,"trials-unk-election","Scale","slider-2","Choice","47","1746132266432","e_x5","e","557","14"
"14268",57,"trials-unk-election","Scale","slider-3","Choice","48","1746132267094","e_x5","e","62","14"
"14269",57,"trials-unk-election","PennController","60","_Trial_","End","1746132268363","e_x5","e","NULL","14"
"14270",58,"trials-unk-election","PennController","61","_Trial_","Start","1746132268365","e_x5","e","NULL","14"
"14271",58,"trials-unk-election","Selector","selection","Selection","correct","1746132269732","e_x5","e","incorrect;correct","14"
"14272",58,"trials-unk-election","PennController","61","_Trial_","End","1746132270328","e_x5","e","NULL","14"
"14273",59,"trials-unk-election","PennController","62","_Trial_","Start","1746132270330","e_x7","e","NULL","14"
"14274",59,"trials-unk-election","Scale","slider-1","Choice","69","1746132276400","e_x7","e","94","14"
"14275",59,"trials-unk-election","Scale","slider-2","Choice","39","1746132279786","e_x7","e","1849","14"
"14276",59,"trials-unk-election","Scale","slider-3","Default","0","1746132270337","e_x7","e","slider","14"
"14277",59,"trials-unk-election","PennController","62","_Trial_","End","1746132280866","e_x7","e","NULL","14"
"14278",60,"trials-unk-election","PennController","63","_Trial_","Start","1746132280868","e_x8","e","NULL","14"
"14279",60,"trials-unk-election","Scale","slider-1","Choice","83","1746132286116","e_x8","e","333","14"
"14280",60,"trials-unk-election","Scale","slider-2","Choice","63","1746132286638","e_x8","e","109","14"
"14281",60,"trials-unk-election","Scale","slider-3","Default","0","1746132280875","e_x8","e","slider","14"
"14282",60,"trials-unk-election","PennController","63","_Trial_","End","1746132287568","e_x8","e","NULL","14"
"14283",61,"trials-unk-election","PennController","64","_Trial_","Start","1746132287570","e_x2","e","NULL","14"
"14284",61,"trials-unk-election","Scale","slider-1","Choice","0","1746132291248","e_x2","e","168","14"
"14285",61,"trials-unk-election","Scale","slider-2","Choice","22","1746132291893","e_x2","e","80","14"
"14286",61,"trials-unk-election","Scale","slider-3","Choice","56","1746132293203","e_x2","e","72","14"
"14287",61,"trials-unk-election","PennController","64","_Trial_","End","1746132294167","e_x2","e","NULL","14"
"14288",62,"trials-unk-election","PennController","65","_Trial_","Start","1746132294169","e_x2","e","NULL","14"
"14289",62,"trials-unk-election","Selector","selection","Selection","correct","1746132295408","e_x2","e","correct;incorrect","14"
"14290",62,"trials-unk-election","PennController","65","_Trial_","End","1746132296345","e_x2","e","NULL","14"
"14291",63,"trials-unk-election","PennController","66","_Trial_","Start","1746132296346","e_x6","e","NULL","14"
"14292",63,"trials-unk-election","Scale","slider-1","Choice","58","1746132299524","e_x6","e","115","14"
"14293",63,"trials-unk-election","Scale","slider-2","Choice","35","1746132300355","e_x6","e","81","14"
"14294",63,"trials-unk-election","Scale","slider-3","Default","0","1746132296351","e_x6","e","slider","14"
"14295",63,"trials-unk-election","PennController","66","_Trial_","End","1746132301710","e_x6","e","NULL","14"
"14296",64,"trials-unk-election","PennController","67","_Trial_","Start","1746132301713","e_x6","e","NULL","14"
"14297",64,"trials-unk-election","Selector","selection","Selection","correct","1746132302834","e_x6","e","correct;incorrect","14"
"14298",64,"trials-unk-election","PennController","67","_Trial_","End","1746132303942","e_x6","e","NULL","14"
"14299",65,"trials-unk-election","PennController","68","_Trial_","Start","1746132303944","e_x7","e","NULL","14"
"14300",65,"trials-unk-election","Scale","slider-1","Choice","75","1746132308080","e_x7","e","275","14"
"14301",65,"trials-unk-election","Scale","slider-2","Choice","35","1746132309574","e_x7","e","303","14"
