"","Order.number.of.item","Label","PennElementType","PennElementName","Parameter","Value","EventTime","trial_id","group","Comments","random_id"
"65571",10,"practice","Scale","slider-2","Choice","9","1732493603103","g_p1","a","640","36"
"65572",10,"practice","Scale","slider-3","Choice","78","1732493605530","g_p1","a","1617","36"
"65573",10,"practice","PennController","19","_Trial_","End","1732493606803","g_p1","a","NULL","36"
"65574",11,"practice","PennController","20","_Trial_","Start","1732493606805","g_o9","a","NULL","36"
"65575",11,"practice","Image","image","Print",NA,"1732493606805","g_o9","a","NULL","36"
"65576",11,"practice","Scale","slider-1","Choice","58","1732493610449","g_o9","a","149","36"
"65577",11,"practice","Scale","slider-2","Choice","60","1732493612148","g_o9","a","105","36"
"65578",11,"practice","Scale","slider-3","Choice","16","1732493613764","g_o9","a","101","36"
"65579",11,"practice","PennController","20","_Trial_","End","1732493615381","g_o9","a","NULL","36"
"65580",12,"practice","PennController","21","_Trial_","Start","1732493615382","g_o9","a","NULL","36"
"65581",12,"practice","Selector","selection","Selection","incorrect","1732493618446","g_o9","a","incorrect;correct","36"
"65582",12,"practice","PennController","21","_Trial_","End","1732493625672","g_o9","a","NULL","36"
"65583",13,"practice","PennController","22","_Trial_","Start","1732493625674","g_o1","a","NULL","36"
"65584",13,"practice","Image","image","Print",NA,"1732493625675","g_o1","a","NULL","36"
"65585",13,"practice","Scale","slider-3","Choice","100","1732493638015","g_o1","a","155","36"
"65586",13,"practice","Scale","slider-2","Choice","6","1732493642347","g_o1","a","125","36"
"65587",13,"practice","Scale","slider-1","Choice","6","1732493648128","g_o1","a","95","36"
"65588",13,"practice","PennController","22","_Trial_","End","1732493650400","g_o1","a","NULL","36"
"65589",14,"practice-end","PennController","8","_Trial_","Start","1732493650401","NULL","","","36"
"65590",14,"practice-end","PennController","8","_Trial_","End","1732493652534","NULL","","","36"
"65591",15,"trials-gumball","PennController","23","_Trial_","Start","1732493652535","g_p3","a","NULL","36"
"65592",15,"trials-gumball","Image","image","Print",NA,"1732493652535","g_p3","a","NULL","36"
"65593",15,"trials-gumball","Scale","slider-3","Choice","100","1732493663719","g_p3","a","147","36"
"65594",15,"trials-gumball","Scale","slider-2","Choice","11","1732493667742","g_p3","a","94","36"
"65595",15,"trials-gumball","Scale","slider-1","Choice","16","1732493668630","g_p3","a","125","36"
"65596",15,"trials-gumball","PennController","23","_Trial_","End","1732493669848","g_p3","a","NULL","36"
"65597",16,"trials-gumball","PennController","24","_Trial_","Start","1732493669849","g_p5","a","NULL","36"
"65598",16,"trials-gumball","Image","image","Print",NA,"1732493669850","g_p5","a","NULL","36"
"65599",16,"trials-gumball","Scale","slider-1","Choice","31","1732493671598","g_p5","a","108","36"
"65600",16,"trials-gumball","Scale","slider-2","Choice","52","1732493672726","g_p5","a","111","36"
"65601",16,"trials-gumball","Scale","slider-3","Choice","27","1732493673930","g_p5","a","95","36"
"65602",16,"trials-gumball","PennController","24","_Trial_","End","1732493675660","g_p5","a","NULL","36"
"65603",17,"trials-gumball","PennController","25","_Trial_","Start","1732493675660","g_p5","a","NULL","36"
"65604",17,"trials-gumball","Selector","selection","Selection","correct","1732493677086","g_p5","a","incorrect;correct","36"
"65605",17,"trials-gumball","PennController","25","_Trial_","End","1732493678366","g_p5","a","NULL","36"
"65606",18,"trials-gumball","PennController","26","_Trial_","Start","1732493678368","g_p8","a","NULL","36"
"65607",18,"trials-gumball","Image","image","Print",NA,"1732493678369","g_p8","a","NULL","36"
"65608",18,"trials-gumball","Scale","slider-1","Choice","47","1732493680847","g_p8","a","98","36"
"65609",18,"trials-gumball","Scale","slider-3","Choice","0","1732493684710","g_p8","a","94","36"
"65610",18,"trials-gumball","Scale","slider-2","Choice","90","1732493685838","g_p8","a","119","36"
"65611",18,"trials-gumball","PennController","26","_Trial_","End","1732493686914","g_p8","a","NULL","36"
"65612",19,"trials-gumball","PennController","27","_Trial_","Start","1732493686915","g_o1","a","NULL","36"
"65613",19,"trials-gumball","Image","image","Print",NA,"1732493686916","g_o1","a","NULL","36"
"65614",19,"trials-gumball","Scale","slider-1","Choice","14","1732493690935","g_o1","a","84","36"
"65615",19,"trials-gumball","Scale","slider-2","Choice","16","1732493692515","g_o1","a","142","36"
"65616",19,"trials-gumball","Scale","slider-3","Choice","96","1732493695755","g_o1","a","88","36"
"65617",19,"trials-gumball","PennController","27","_Trial_","End","1732493697297","g_o1","a","NULL","36"
"65618",20,"trials-gumball","PennController","28","_Trial_","Start","1732493697297","g_o1","a","NULL","36"
"65619",20,"trials-gumball","Selector","selection","Selection","incorrect","1732493699033","g_o1","a","incorrect;correct","36"
"65620",20,"trials-gumball","PennController","28","_Trial_","End","1732493700012","g_o1","a","NULL","36"
"65621",21,"trials-gumball","PennController","29","_Trial_","Start","1732493700013","g_o3","a","NULL","36"
"65622",21,"trials-gumball","Image","image","Print",NA,"1732493700014","g_o3","a","NULL","36"
"65623",21,"trials-gumball","Scale","slider-1","Choice","8","1732493703221","g_o3","a","104","36"
"65624",21,"trials-gumball","Scale","slider-2","Choice","29","1732493705378","g_o3","a","117","36"
"65625",21,"trials-gumball","Scale","slider-3","Choice","45","1732493707243","g_o3","a","96","36"
"65626",21,"trials-gumball","PennController","29","_Trial_","End","1732493708522","g_o3","a","NULL","36"
"65627",22,"trials-gumball","PennController","30","_Trial_","Start","1732493708523","g_o3","a","NULL","36"
"65628",22,"trials-gumball","Selector","selection","Selection","correct","1732493709520","g_o3","a","correct;incorrect","36"
"65629",22,"trials-gumball","PennController","30","_Trial_","End","1732493723692","g_o3","a","NULL","36"
"65630",23,"trials-gumball","PennController","31","_Trial_","Start","1732493723693","g_o5","a","NULL","36"
"65631",23,"trials-gumball","Image","image","Print",NA,"1732493723694","g_o5","a","NULL","36"
"65632",23,"trials-gumball","Scale","slider-1","Choice","20","1732493726859","g_o5","a","96","36"
"65633",23,"trials-gumball","Scale","slider-2","Choice","51","1732493729060","g_o5","a","95","36"
"65634",23,"trials-gumball","Scale","slider-3","Choice","29","1732493731382","g_o5","a","95","36"
"65635",23,"trials-gumball","PennController","31","_Trial_","End","1732493735165","g_o5","a","NULL","36"
"65636",24,"trials-gumball","PennController","32","_Trial_","Start","1732493735166","g_p9","a","NULL","36"
"65637",24,"trials-gumball","Image","image","Print",NA,"1732493735167","g_p9","a","NULL","36"
"65638",24,"trials-gumball","Scale","slider-1","Choice","42","1732493737998","g_p9","a","97","36"
"65639",24,"trials-gumball","Scale","slider-2","Choice","76","1732493739486","g_p9","a","122","36"
"65640",24,"trials-gumball","Scale","slider-3","Choice","38","1732493740608","g_p9","a","103","36"
"65641",24,"trials-gumball","PennController","32","_Trial_","End","1732493742224","g_p9","a","NULL","36"
"65642",25,"trials-gumball","PennController","33","_Trial_","Start","1732493742226","g_p9","a","NULL","36"
"65643",25,"trials-gumball","Selector","selection","Selection","correct","1732493743892","g_p9","a","correct;incorrect","36"
"65644",25,"trials-gumball","PennController","33","_Trial_","End","1732493745172","g_p9","a","NULL","36"
"65645",26,"trials-gumball","PennController","34","_Trial_","Start","1732493745173","g_o8","a","NULL","36"
"65646",26,"trials-gumball","Image","image","Print",NA,"1732493745174","g_o8","a","NULL","36"
"65647",26,"trials-gumball","Scale","slider-1","Choice","83","1732493748862","g_o8","a","95","36"
"65648",26,"trials-gumball","Scale","slider-2","Choice","72","1732493749816","g_o8","a","93","36"
"65649",26,"trials-gumball","Scale","slider-3","Choice","33","1732493751359","g_o8","a","59","36"
"65650",26,"trials-gumball","PennController","34","_Trial_","End","1732493752825","g_o8","a","NULL","36"
"65651",27,"trials-gumball","PennController","35","_Trial_","Start","1732493752826","g_o7","a","NULL","36"
"65652",27,"trials-gumball","Image","image","Print",NA,"1732493752827","g_o7","a","NULL","36"
"65653",27,"trials-gumball","Scale","slider-1","Choice","34","1732493756178","g_o7","a","96","36"
"65654",27,"trials-gumball","Scale","slider-2","Choice","19","1732493757064","g_o7","a","87","36"
"65655",27,"trials-gumball","Scale","slider-3","Choice","48","1732493758553","g_o7","a","88","36"
"65656",27,"trials-gumball","PennController","35","_Trial_","End","1732493759810","g_o7","a","NULL","36"
"65657",28,"trials-gumball","PennController","36","_Trial_","Start","1732493759810","g_p2","a","NULL","36"
"65658",28,"trials-gumball","Image","image","Print",NA,"1732493759811","g_p2","a","NULL","36"
"65659",28,"trials-gumball","Scale","slider-1","Choice","35","1732493762201","g_p2","a","134","36"
"65660",28,"trials-gumball","Scale","slider-2","Choice","51","1732493762906","g_p2","a","110","36"
"65661",28,"trials-gumball","Scale","slider-3","Choice","38","1732493763905","g_p2","a","118","36"
"65662",28,"trials-gumball","PennController","36","_Trial_","End","1732493764696","g_p2","a","NULL","36"
"65663",29,"trials-gumball","PennController","37","_Trial_","Start","1732493764697","g_p1","a","NULL","36"
"65664",29,"trials-gumball","Image","image","Print",NA,"1732493764698","g_p1","a","NULL","36"
"65665",29,"trials-gumball","Scale","slider-1","Choice","42","1732493766522","g_p1","a","95","36"
"65666",29,"trials-gumball","Scale","slider-2","Choice","65","1732493767312","g_p1","a","98","36"
"65667",29,"trials-gumball","Scale","slider-3","Choice","20","1732493768139","g_p1","a","110","36"
"65668",29,"trials-gumball","PennController","37","_Trial_","End","1732493770253","g_p1","a","NULL","36"
"65669",30,"trials-gumball","PennController","38","_Trial_","Start","1732493770254","g_p1","a","NULL","36"
"65670",30,"trials-gumball","Selector","selection","Selection","correct","1732493771943","g_p1","a","incorrect;correct","36"
"65671",30,"trials-gumball","PennController","38","_Trial_","End","1732493772725","g_p1","a","NULL","36"
"65672",31,"trials-gumball","PennController","39","_Trial_","Start","1732493772726","g_p6","a","NULL","36"
"65673",31,"trials-gumball","Image","image","Print",NA,"1732493772727","g_p6","a","NULL","36"
"65674",31,"trials-gumball","Scale","slider-1","Choice","45","1732493775167","g_p6","a","123","36"
"65675",31,"trials-gumball","Scale","slider-2","Choice","42","1732493776303","g_p6","a","80","36"
"65676",31,"trials-gumball","Scale","slider-3","Choice","81","1732493778005","g_p6","a","89","36"
"65677",31,"trials-gumball","PennController","39","_Trial_","End","1732493779049","g_p6","a","NULL","36"
"65678",32,"trials-gumball","PennController","40","_Trial_","Start","1732493779050","g_p7","a","NULL","36"
"65679",32,"trials-gumball","Image","image","Print",NA,"1732493779051","g_p7","a","NULL","36"
"65680",32,"trials-gumball","Scale","slider-1","Choice","27","1732493781032","g_p7","a","95","36"
"65681",32,"trials-gumball","Scale","slider-2","Choice","69","1732493782777","g_p7","a","111","36"
"65682",32,"trials-gumball","Scale","slider-3","Choice","17","1732493784047","g_p7","a","118","36"
"65683",32,"trials-gumball","PennController","40","_Trial_","End","1732493786611","g_p7","a","NULL","36"
"65684",33,"trials-gumball","PennController","41","_Trial_","Start","1732493786612","g_p7","a","NULL","36"
"65685",33,"trials-gumball","Selector","selection","Selection","incorrect","1732493789460","g_p7","a","correct;incorrect","36"
"65686",33,"trials-gumball","PennController","41","_Trial_","End","1732493790452","g_p7","a","NULL","36"
"65687",34,"trials-gumball","PennController","42","_Trial_","Start","1732493790453","g_o4","a","NULL","36"
"65688",34,"trials-gumball","Image","image","Print",NA,"1732493790454","g_o4","a","NULL","36"
"65689",34,"trials-gumball","Scale","slider-1","Choice","35","1732493792090","g_o4","a","86","36"
"65690",34,"trials-gumball","Scale","slider-2","Choice","73","1732493793129","g_o4","a","96","36"
"65691",34,"trials-gumball","Scale","slider-3","Choice","44","1732493794759","g_o4","a","102","36"
"65692",34,"trials-gumball","PennController","42","_Trial_","End","1732493797310","g_o4","a","NULL","36"
"65693",35,"trials-gumball","PennController","43","_Trial_","Start","1732493797311","g_o4","a","NULL","36"
"65694",35,"trials-gumball","Selector","selection","Selection","correct","1732493798851","g_o4","a","incorrect;correct","36"
"65695",35,"trials-gumball","PennController","43","_Trial_","End","1732493799926","g_o4","a","NULL","36"
"65696",36,"trials-gumball","PennController","44","_Trial_","Start","1732493799926","g_o2","a","NULL","36"
"65697",36,"trials-gumball","Image","image","Print",NA,"1732493799927","g_o2","a","NULL","36"
"65698",36,"trials-gumball","Scale","slider-1","Choice","51","1732493802623","g_o2","a","147","36"
"65699",36,"trials-gumball","Scale","slider-2","Choice","25","1732493803744","g_o2","a","88","36"
"65700",36,"trials-gumball","Scale","slider-3","Choice","56","1732493804579","g_o2","a","89","36"
"65701",36,"trials-gumball","PennController","44","_Trial_","End","1732493806422","g_o2","a","NULL","36"
"65702",37,"trials-gumball","PennController","45","_Trial_","Start","1732493806424","g_p4","a","NULL","36"
"65703",37,"trials-gumball","Image","image","Print",NA,"1732493806424","g_p4","a","NULL","36"
"65704",37,"trials-gumball","Scale","slider-1","Choice","33","1732493820579","g_p4","a","137","36"
"65705",37,"trials-gumball","Scale","slider-2","Choice","55","1732493821697","g_p4","a","97","36"
"65706",37,"trials-gumball","Scale","slider-3","Choice","33","1732493823133","g_p4","a","109","36"
"65707",37,"trials-gumball","PennController","45","_Trial_","End","1732493823999","g_p4","a","NULL","36"
"65708",38,"trials-gumball","PennController","46","_Trial_","Start","1732493824000","g_o6","a","NULL","36"
"65709",38,"trials-gumball","Image","image","Print",NA,"1732493824001","g_o6","a","NULL","36"
"65710",38,"trials-gumball","Scale","slider-1","Choice","40","1732493825141","g_o6","a","80","36"
"65711",38,"trials-gumball","Scale","slider-2","Choice","88","1732493826817","g_o6","a","88","36"
"65712",38,"trials-gumball","Scale","slider-3","Choice","44","1732493827703","g_o6","a","87","36"
"65713",38,"trials-gumball","PennController","46","_Trial_","End","1732493829464","g_o6","a","NULL","36"
"65714",39,"trials-gumball","PennController","47","_Trial_","Start","1732493829465","g_o9","a","NULL","36"
"65715",39,"trials-gumball","Image","image","Print",NA,"1732493829465","g_o9","a","NULL","36"
"65716",39,"trials-gumball","Scale","slider-1","Choice","20","1732493830613","g_o9","a","109","36"
"65717",39,"trials-gumball","Scale","slider-2","Choice","52","1732493831336","g_o9","a","105","36"
"65718",39,"trials-gumball","Scale","slider-3","Choice","56","1732493832590","g_o9","a","57","36"
"65719",39,"trials-gumball","PennController","47","_Trial_","End","1732493835825","g_o9","a","NULL","36"
"65720",40,"trials-gumball","PennController","48","_Trial_","Start","1732493835825","g_p5","a","NULL","36"
"65721",40,"trials-gumball","Image","image","Print",NA,"1732493835826","g_p5","a","NULL","36"
"65722",40,"trials-gumball","Scale","slider-1","Choice","24","1732493837561","g_p5","a","103","36"
"65723",40,"trials-gumball","Scale","slider-2","Choice","58","1732493838643","g_p5","a","89","36"
"65724",40,"trials-gumball","Scale","slider-3","Choice","32","1732493839734","g_p5","a","112","36"
"65725",40,"trials-gumball","PennController","48","_Trial_","End","1732493841306","g_p5","a","NULL","36"
"65726",41,"trials-gumball","PennController","49","_Trial_","Start","1732493841306","g_o9","a","NULL","36"
"65727",41,"trials-gumball","Image","image","Print",NA,"1732493841307","g_o9","a","NULL","36"
"65728",41,"trials-gumball","Scale","slider-1","Choice","33","1732493843117","g_o9","a","74","36"
"65729",41,"trials-gumball","Scale","slider-2","Choice","61","1732493844267","g_o9","a","96","36"
"65730",41,"trials-gumball","Scale","slider-3","Choice","39","1732493845537","g_o9","a","80","36"
"65731",41,"trials-gumball","PennController","49","_Trial_","End","1732493846989","g_o9","a","NULL","36"
"65732",42,"trials-gumball","PennController","50","_Trial_","Start","1732493846989","g_p6","a","NULL","36"
"65733",42,"trials-gumball","Image","image","Print",NA,"1732493846990","g_p6","a","NULL","36"
"65734",42,"trials-gumball","Scale","slider-1","Choice","22","1732493848387","g_p6","a","77","36"
"65735",42,"trials-gumball","Scale","slider-2","Choice","74","1732493849732","g_p6","a","80","36"
"65736",42,"trials-gumball","Scale","slider-3","Choice","34","1732493850567","g_p6","a","81","36"
"65737",42,"trials-gumball","PennController","50","_Trial_","End","1732493851282","g_p6","a","NULL","36"
"65738",43,"trials-gumball","PennController","51","_Trial_","Start","1732493851282","g_o3","a","NULL","36"
"65739",43,"trials-gumball","Image","image","Print",NA,"1732493851283","g_o3","a","NULL","36"
"65740",43,"trials-gumball","Scale","slider-1","Choice","23","1732493853078","g_o3","a","88","36"
"65741",43,"trials-gumball","Scale","slider-2","Choice","15","1732493854619","g_o3","a","88","36"
"65742",43,"trials-gumball","Scale","slider-3","Choice","60","1732493856085","g_o3","a","71","36"
"65743",43,"trials-gumball","PennController","51","_Trial_","End","1732493857649","g_o3","a","NULL","36"
"65744",44,"trials-gumball","PennController","52","_Trial_","Start","1732493857650","g_o8","a","NULL","36"
"65745",44,"trials-gumball","Image","image","Print",NA,"1732493857650","g_o8","a","NULL","36"
"65746",44,"trials-gumball","Scale","slider-1","Choice","53","1732493859776","g_o8","a","88","36"
"65747",44,"trials-gumball","Scale","slider-2","Choice","33","1732493860492","g_o8","a","112","36"
"65748",44,"trials-gumball","Scale","slider-3","Choice","63","1732493861152","g_o8","a","89","36"
"65749",44,"trials-gumball","PennController","52","_Trial_","End","1732493862851","g_o8","a","NULL","36"
"65750",45,"trials-gumball","PennController","53","_Trial_","Start","1732493862852","g_o8","a","NULL","36"
"65751",45,"trials-gumball","Selector","selection","Selection","correct","1732493864731","g_o8","a","correct;incorrect","36"
"65752",45,"trials-gumball","PennController","53","_Trial_","End","1732493865543","g_o8","a","NULL","36"
"65753",46,"trials-gumball","PennController","54","_Trial_","Start","1732493865544","g_o7","a","NULL","36"
"65754",46,"trials-gumball","Image","image","Print",NA,"1732493865544","g_o7","a","NULL","36"
"65755",46,"trials-gumball","Scale","slider-1","Choice","31","1732493867506","g_o7","a","97","36"
"65756",46,"trials-gumball","Scale","slider-2","Choice","30","1732493868227","g_o7","a","83","36"
"65757",46,"trials-gumball","Scale","slider-3","Choice","53","1732493868904","g_o7","a","85","36"
"65758",46,"trials-gumball","PennController","54","_Trial_","End","1732493869672","g_o7","a","NULL","36"
"65759",47,"trials-gumball","PennController","55","_Trial_","Start","1732493869673","g_o4","a","NULL","36"
"65760",47,"trials-gumball","Image","image","Print",NA,"1732493869673","g_o4","a","NULL","36"
"65761",47,"trials-gumball","Scale","slider-1","Choice","53","1732493872338","g_o4","a","86","36"
"65762",47,"trials-gumball","Scale","slider-2","Choice","47","1732493872925","g_o4","a","94","36"
"65763",47,"trials-gumball","Scale","slider-3","Choice","65","1732493875188","g_o4","a","148","36"
"65764",47,"trials-gumball","PennController","55","_Trial_","End","1732493876708","g_o4","a","NULL","36"
"65765",48,"trials-gumball","PennController","56","_Trial_","Start","1732493876709","g_o4","a","NULL","36"
"65766",48,"trials-gumball","Selector","selection","Selection","correct","1732493878632","g_o4","a","correct;incorrect","36"
"65767",48,"trials-gumball","PennController","56","_Trial_","End","1732493881030","g_o4","a","NULL","36"
"65768",49,"trials-gumball","PennController","57","_Trial_","Start","1732493881031","g_p3","a","NULL","36"
"65769",49,"trials-gumball","Image","image","Print",NA,"1732493881032","g_p3","a","NULL","36"
"65770",49,"trials-gumball","Scale","slider-1","Choice","40","1732493883112","g_p3","a","88","36"
"65771",49,"trials-gumball","Scale","slider-2","Choice","67","1732493884307","g_p3","a","88","36"
"65772",49,"trials-gumball","Scale","slider-3","Choice","23","1732493885404","g_p3","a","103","36"
"65773",49,"trials-gumball","PennController","57","_Trial_","End","1732493886429","g_p3","a","NULL","36"
"65774",50,"trials-gumball","PennController","58","_Trial_","Start","1732493886431","g_o1","a","NULL","36"
"65775",50,"trials-gumball","Image","image","Print",NA,"1732493886432","g_o1","a","NULL","36"
"65776",50,"trials-gumball","Scale","slider-1","Choice","28","1732493888300","g_o1","a","126","36"
"65777",50,"trials-gumball","Scale","slider-2","Choice","59","1732493889037","g_o1","a","80","36"
"65778",50,"trials-gumball","Scale","slider-3","Choice","49","1732493889730","g_o1","a","97","36"
"65779",50,"trials-gumball","PennController","58","_Trial_","End","1732493894171","g_o1","a","NULL","36"
"65780",51,"trials-gumball","PennController","59","_Trial_","Start","1732493894172","g_o2","a","NULL","36"
"65781",51,"trials-gumball","Image","image","Print",NA,"1732493894173","g_o2","a","NULL","36"
"65782",51,"trials-gumball","Scale","slider-1","Choice","44","1732493896314","g_o2","a","87","36"
"65783",51,"trials-gumball","Scale","slider-2","Choice","38","1732493897457","g_o2","a","141","36"
"65784",51,"trials-gumball","Scale","slider-3","Choice","56","1732493898464","g_o2","a","110","36"
"65785",51,"trials-gumball","PennController","59","_Trial_","End","1732493899511","g_o2","a","NULL","36"
"65786",52,"trials-gumball","PennController","60","_Trial_","Start","1732493899511","g_p9","a","NULL","36"
"65787",52,"trials-gumball","Image","image","Print",NA,"1732493899512","g_p9","a","NULL","36"
"65788",52,"trials-gumball","Scale","slider-1","Choice","44","1732493901426","g_p9","a","73","36"
"65789",52,"trials-gumball","Scale","slider-2","Choice","56","1732493953377","g_p9","a","119","36"
"65790",52,"trials-gumball","Scale","slider-3","Choice","31","1732493954339","g_p9","a","93","36"
"65791",52,"trials-gumball","PennController","60","_Trial_","End","1732493955188","g_p9","a","NULL","36"
"65792",53,"trials-gumball","PennController","61","_Trial_","Start","1732493955189","g_p9","a","NULL","36"
"65793",53,"trials-gumball","Selector","selection","Selection","incorrect","1732493956638","g_p9","a","incorrect;correct","36"
"65794",53,"trials-gumball","PennController","61","_Trial_","End","1732493957752","g_p9","a","NULL","36"
"65795",54,"trials-gumball","PennController","62","_Trial_","Start","1732493957752","g_p2","a","NULL","36"
"65796",54,"trials-gumball","Image","image","Print",NA,"1732493957753","g_p2","a","NULL","36"
"65797",54,"trials-gumball","Scale","slider-1","Choice","46","1732493985892","g_p2","a","109","36"
"65798",54,"trials-gumball","Scale","slider-2","Choice","48","1732493986892","g_p2","a","117","36"
"65799",54,"trials-gumball","Scale","slider-3","Choice","31","1732493987835","g_p2","a","76","36"
"65800",54,"trials-gumball","PennController","62","_Trial_","End","1732493988517","g_p2","a","NULL","36"
"65801",55,"trials-gumball","PennController","63","_Trial_","Start","1732493988518","g_p8","a","NULL","36"
"65802",55,"trials-gumball","Image","image","Print",NA,"1732493988519","g_p8","a","NULL","36"
"65803",55,"trials-gumball","Scale","slider-1","Choice","67","1732493989997","g_p8","a","106","36"
"65804",55,"trials-gumball","Scale","slider-2","Choice","47","1732493990621","g_p8","a","87","36"
"65805",55,"trials-gumball","Scale","slider-3","Choice","47","1732493991283","g_p8","a","110","36"
"65806",55,"trials-gumball","PennController","63","_Trial_","End","1732493992720","g_p8","a","NULL","36"
"65807",56,"trials-gumball","PennController","64","_Trial_","Start","1732493992721","g_p8","a","NULL","36"
"65808",56,"trials-gumball","Selector","selection","Selection","incorrect","1732493994765","g_p8","a","correct;incorrect","36"
"65809",56,"trials-gumball","PennController","64","_Trial_","End","1732493995819","g_p8","a","NULL","36"
"65810",57,"trials-gumball","PennController","65","_Trial_","Start","1732493995820","g_o5","a","NULL","36"
"65811",57,"trials-gumball","Image","image","Print",NA,"1732493995820","g_o5","a","NULL","36"
"65812",57,"trials-gumball","Scale","slider-1","Choice","59","1732493997974","g_o5","a","81","36"
"65813",57,"trials-gumball","Scale","slider-2","Choice","17","1732493998823","g_o5","a","110","36"
"65814",57,"trials-gumball","Scale","slider-3","Choice","66","1732493999927","g_o5","a","91","36"
"65815",57,"trials-gumball","PennController","65","_Trial_","End","1732494000877","g_o5","a","NULL","36"
"65816",58,"trials-gumball","PennController","66","_Trial_","Start","1732494000877","g_o6","a","NULL","36"
"65817",58,"trials-gumball","Image","image","Print",NA,"1732494000878","g_o6","a","NULL","36"
"65818",58,"trials-gumball","Scale","slider-1","Choice","62","1732494002845","g_o6","a","93","36"
"65819",58,"trials-gumball","Scale","slider-2","Choice","39","1732494004198","g_o6","a","120","36"
"65820",58,"trials-gumball","Scale","slider-3","Choice","66","1732494005280","g_o6","a","117","36"
"65821",58,"trials-gumball","PennController","66","_Trial_","End","1732494006682","g_o6","a","NULL","36"
"65822",59,"trials-gumball","PennController","67","_Trial_","Start","1732494006682","g_p7","a","NULL","36"
"65823",59,"trials-gumball","Image","image","Print",NA,"1732494006683","g_p7","a","NULL","36"
"65824",59,"trials-gumball","Scale","slider-1","Choice","60","1732494012100","g_p7","a","63","36"
"65825",59,"trials-gumball","Scale","slider-2","Choice","37","1732494013401","g_p7","a","95","36"
"65826",59,"trials-gumball","Scale","slider-3","Choice","64","1732494014739","g_p7","a","109","36"
"65827",59,"trials-gumball","PennController","67","_Trial_","End","1732494015741","g_p7","a","NULL","36"
"65828",60,"trials-gumball","PennController","68","_Trial_","Start","1732494015742","g_p7","a","NULL","36"
"65829",60,"trials-gumball","Selector","selection","Selection","correct","1732494017303","g_p7","a","correct;incorrect","36"
"65830",60,"trials-gumball","PennController","68","_Trial_","End","1732494019294","g_p7","a","NULL","36"
"65831",61,"trials-gumball","PennController","69","_Trial_","Start","1732494019295","g_p4","a","NULL","36"
"65832",61,"trials-gumball","Image","image","Print",NA,"1732494019297","g_p4","a","NULL","36"
"65833",61,"trials-gumball","Scale","slider-1","Choice","47","1732494021445","g_p4","a","102","36"
"65834",61,"trials-gumball","Scale","slider-2","Choice","62","1732494022407","g_p4","a","111","36"
"65835",61,"trials-gumball","Scale","slider-3","Choice","52","1732494023241","g_p4","a","89","36"
"65836",61,"trials-gumball","PennController","69","_Trial_","End","1732494024439","g_p4","a","NULL","36"
"65837",62,"trials-gumball","PennController","70","_Trial_","Start","1732494024440","g_p1","a","NULL","36"
"65838",62,"trials-gumball","Image","image","Print",NA,"1732494024440","g_p1","a","NULL","36"
"65839",62,"trials-gumball","Scale","slider-1","Choice","56","1732494025993","g_p1","a","101","36"
"65840",62,"trials-gumball","Scale","slider-2","Choice","72","1732494026739","g_p1","a","103","36"
"65841",62,"trials-gumball","Scale","slider-3","Choice","53","1732494027452","g_p1","a","119","36"
"65842",62,"trials-gumball","PennController","70","_Trial_","End","1732494028745","g_p1","a","NULL","36"
"65843",63,"intermission","PennController","9","_Trial_","Start","1732494028746","NULL","","","36"
"65844",63,"intermission","PennController","9","_Trial_","End","1732494030775","NULL","","","36"
"65845",64,"instruction-unk-election","PennController","10","_Trial_","Start","1732494030775","NULL","","","36"
"65846",64,"instruction-unk-election","PennController","10","_Trial_","End","1732494046871","NULL","","","36"
"65847",65,"instruction-A-2","PennController","11","_Trial_","Start","1732494046872","NULL","","","36"
"65848",65,"instruction-A-2","PennController","11","_Trial_","End","1732494049021","NULL","","","36"
"65849",66,"check-A-2","PennController","12","_Trial_","Start","1732494049022","NULL","","","36"
"65850",66,"check-A-2","Button","go-back","Click",NA,"Never","NULL","","","36"
"65851",66,"check-A-2","PennController","12","_Trial_","End","1732494054819","NULL","","","36"
"65852",65,"instruction-A-2","PennController","11","_Trial_","Start","1732494054820","NULL","","","36"
"65853",65,"instruction-A-2","PennController","11","_Trial_","End","1732494056773","NULL","","","36"
"65854",66,"check-A-2","PennController","12","_Trial_","Start","1732494056774","NULL","","","36"
"65855",66,"check-A-2","Button","go-back","Click",NA,"Never","NULL","","","36"
"65856",66,"check-A-2","PennController","12","_Trial_","End","1732494059412","NULL","","","36"
"65857",65,"instruction-A-2","PennController","11","_Trial_","Start","1732494059412","NULL","","","36"
"65858",65,"instruction-A-2","PennController","11","_Trial_","End","1732494062058","NULL","","","36"
"65859",66,"check-A-2","PennController","12","_Trial_","Start","1732494062059","NULL","","","36"
"65860",66,"check-A-2","Button","go-back","Click",NA,"Never","NULL","","","36"
"65861",66,"check-A-2","Button","proceed","Click","Click","1732494065448","NULL","","","36"
"65862",66,"check-A-2","PennController","12","_Trial_","End","1732494065448","NULL","","","36"
"65863",67,"instruction-slider-2","PennController","13","_Trial_","Start","1732494065449","NULL","","","36"
"65864",67,"instruction-slider-2","PennController","13","_Trial_","End","1732494066591","NULL","","","36"
"65865",68,"check-slider-2","PennController","14","_Trial_","Start","1732494066592","NULL","","","36"
"65866",68,"check-slider-2","Button","proceed","Click","Click","1732494069577","NULL","","","36"
